證券代碼,年月日,開盤價(元),最高價(元),最低價(元),收盤價(元),成交量(千股),成交值(千元),報酬率％,流通在外股數(千股),市值(百萬元),股價淨值比-TEJ,股價營收比-TEJ,市場別
0050 元大台灣50,2025/04/08,37.0131,38.5431,36.854,37.5149,321307,,-3.2513,,,,,TSE
0050 元大台灣50,2025/04/09,37.3313,37.7352,35.4954,35.7891,300495,,-4.6003,,,,,TSE
0050 元大台灣50,2025/04/10,39.3631,39.3631,39.3631,39.3631,22371,,9.9863,,,,,TSE
0050 元大台灣50,2025/04/11,38.4941,40.2811,38.029,40.2811,189919,,2.3321,,,,,TSE
0050 元大台灣50,2025/04/14,41.2481,41.297,40.0241,40.073,175435,,-0.5166,,,,,TSE
0050 元大台灣50,2025/04/15,40.1587,40.5137,39.9751,40.477,73966,,1.0079,,,,,TSE
0050 元大台灣50,2025/04/16,40.0975,40.0975,39.51,39.7426,98068,,-1.8143,,,,,TSE
0050 元大台灣50,2025/04/17,39.4855,39.4855,39.0327,39.3019,72956,,-1.1087,,,,,TSE
0050 元大台灣50,2025/04/18,39.51,39.6079,39.3142,39.3876,44336,,0.218,,,,,TSE
0050 元大台灣50,2025/04/21,39.3509,39.3509,38.8001,38.8246,62868,,-1.4295,,,,,TSE
0050 元大台灣50,2025/04/22,38.5675,38.6532,38.1759,38.1759,75641,,-1.6709,,,,,TSE
0050 元大台灣50,2025/04/23,39.2407,39.9262,39.2407,39.865,63236,,4.4245,,,,,TSE
0050 元大台灣50,2025/04/24,40.122,40.1587,39.4855,39.6324,53776,,-0.5834,,,,,TSE
0050 元大台灣50,2025/04/25,40.685,40.8686,40.5137,40.5749,70564,,2.378,,,,,TSE
0050 元大台灣50,2025/04/28,40.8319,41.0033,40.8319,40.9176,48372,,0.8446,,,,,TSE
0050 元大台灣50,2025/04/29,40.9176,41.1257,40.7585,41.0767,43388,,0.3889,,,,,TSE
0050 元大台灣50,2025/04/30,41.0889,41.3705,41.0033,41.2725,37553,,0.4768,,,,,TSE
0050 元大台灣50,2025/05/02,42.1048,42.472,41.9824,42.472,57161,,2.9063,,,,,TSE
0050 元大台灣50,2025/05/05,42.7413,42.7413,41.5908,42.0926,127935,,-0.8934,,,,,TSE
0050 元大台灣50,2025/05/06,41.603,42.1293,41.4561,41.86,116317,,-0.5525,,,,,TSE
0050 元大台灣50,2025/05/07,42.0559,42.2272,41.603,41.7009,53137,,-0.3801,,,,,TSE
0050 元大台灣50,2025/05/08,42.1171,42.3986,42.0069,42.2517,39311,,1.3208,,,,,TSE
0050 元大台灣50,2025/05/09,42.2762,42.827,42.1905,42.778,51888,,1.2456,,,,,TSE
0050 元大台灣50,2025/05/12,42.9616,43.3288,42.9616,43.2554,53768,,1.1159,,,,,TSE
0050 元大台灣50,2025/05/13,44.2713,44.3325,43.7817,43.7817,79923,,1.2168,,,,,TSE
0050 元大台灣50,2025/05/14,44.5161,44.7731,44.3937,44.7731,90203,,2.2645,,,,,TSE
0050 元大台灣50,2025/05/15,44.7731,44.7731,44.5528,44.6752,45678,,-0.2187,,,,,TSE
0050 元大台灣50,2025/05/16,44.614,44.8466,44.4794,44.7976,37816,,0.274,,,,,TSE
0050 元大台灣50,2025/05/19,44.7119,44.7119,44.1489,44.1734,37941,,-1.3934,,,,,TSE
0050 元大台灣50,2025/05/20,44.5161,44.6507,44.1856,44.259,21364,,0.194,,,,,TSE
0050 元大台灣50,2025/05/21,44.2835,45.0057,44.2835,44.9445,54450,,1.5487,,,,,TSE
0050 元大台灣50,2025/05/22,44.565,44.565,44.2101,44.4549,33359,,-1.0893,,,,,TSE
0050 元大台灣50,2025/05/23,44.7364,44.7486,44.1122,44.2713,26094,,-0.413,,,,,TSE
0050 元大台灣50,2025/05/26,44.2223,44.4304,44.1366,44.2223,55196,,-0.1106,,,,,TSE
0050 元大台灣50,2025/05/27,44.2223,44.2223,43.5736,43.8307,48275,,-0.8857,,,,,TSE
0050 元大台灣50,2025/05/28,44.2835,44.3937,43.6471,43.9041,32309,,0.1675,,,,,TSE
0050 元大台灣50,2025/05/29,44.4304,44.4794,43.8919,44.002,36266,,0.223,,,,,TSE
0050 元大台灣50,2025/06/02,43.5736,43.5859,42.9004,43.0595,70596,,-2.1419,,,,,TSE
0050 元大台灣50,2025/06/03,43.4512,43.7695,43.3288,43.3655,28229,,0.7106,,,,,TSE
0050 元大台灣50,2025/06/04,43.8919,44.3814,43.8551,44.3814,45805,,2.3427,,,,,TSE
0050 元大台灣50,2025/06/05,44.5528,44.7119,44.4304,44.4671,40696,,0.193,,,,,TSE
0050 元大台灣50,2025/06/06,44.5283,44.6507,44.4304,44.5406,32768,,0.1652,,,,,TSE
0050 元大台灣50,2025/06/09,44.8955,45.0546,44.8098,44.9689,52629,,0.9618,,,,,TSE
0050 元大台灣50,2025/06/10,45.2627,46.2419,45.2627,46.1807,116038,,2.6946,,,,,TSE
0050 元大台灣50,2025/06/11,46.1807,46.1807,46.1807,46.1807,0,,0.0,,,,,TSE
0050 元大台灣50,2025/06/12,46.1807,46.1807,46.1807,46.1807,0,,0.0,,,,,TSE
0050 元大台灣50,2025/06/13,46.1807,46.1807,46.1807,46.1807,0,,0.0,,,,,TSE
0050 元大台灣50,2025/06/16,46.1807,46.1807,46.1807,46.1807,0,,0.0,,,,,TSE
0050 元大台灣50,2025/06/17,46.1807,46.1807,46.1807,46.1807,0,,0.0,,,,,TSE
0050 元大台灣50,2025/06/18,46.5112,46.7266,46.1587,46.5797,244697,,0.864,,,,,TSE
0050 元大台灣50,2025/06/19,46.5112,46.5601,46.0412,46.1195,166285,,-0.988,,,,,TSE
0050 元大台灣50,2025/06/20,46.1195,46.1782,45.718,46.0509,80562,,-0.1486,,,,,TSE
0050 元大台灣50,2025/06/23,45.5712,45.6887,45.3166,45.6691,101939,,-0.8293,,,,,TSE
0050 元大台灣50,2025/06/24,46.3153,46.5014,46.3153,46.5014,54575,,1.8225,,,,,TSE
0050 元大台灣50,2025/06/25,46.9028,47.177,46.893,47.177,77815,,1.4529,,,,,TSE
0050 元大台灣50,2025/06/26,47.2945,47.4414,47.1672,47.2358,77281,,0.1245,,,,,TSE
0050 元大台灣50,2025/06/27,47.3141,47.3631,47.0008,47.2847,94191,,0.1037,,,,,TSE
0050 元大台灣50,2025/06/30,47.3631,47.412,47.2358,47.3533,59086,,0.1449,,,,,TSE
0050 元大台灣50,2025/07/01,47.3728,48.1268,47.3728,47.6274,74675,,0.579,,,,,TSE
0050 元大台灣50,2025/07/02,47.5589,47.7351,47.3728,47.6372,75071,,0.0206,,,,,TSE
0050 元大台灣50,2025/07/03,48.3227,48.5674,48.2345,48.2933,61179,,1.3772,,,,,TSE
0050 元大台灣50,2025/07/04,48.3716,48.4597,47.8135,47.8429,73712,,-0.9327,,,,,TSE
0050 元大台灣50,2025/07/07,47.8037,47.8037,47.4316,47.5589,78503,,-0.5935,,,,,TSE
0050 元大台灣50,2025/07/08,47.4414,47.5001,47.2064,47.3435,50215,,-0.453,,,,,TSE
0050 元大台灣50,2025/07/09,47.3435,47.9701,47.2651,47.8331,38540,,1.0341,,,,,TSE
0050 元大台灣50,2025/07/10,47.9799,48.4402,47.9701,48.3814,53089,,1.1464,,,,,TSE
0050 元大台灣50,2025/07/11,48.3324,48.5968,48.2541,48.587,44753,,0.425,,,,,TSE
0050 元大台灣50,2025/07/14,48.5577,48.5577,48.1856,48.3031,62301,,-0.5844,,,,,TSE
0050 元大台灣50,2025/07/15,48.3227,49.057,48.3031,48.9591,68008,,1.3582,,,,,TSE
0050 元大台灣50,2025/07/16,49.106,49.6445,49.106,49.3508,90231,,0.8,,,,,TSE
0050 元大台灣50,2025/07/17,49.5466,49.7425,49.2529,49.6446,88235,,0.5952,,,,,TSE
0050 元大台灣50,2025/07/18,50.33,50.5258,50.2321,50.3789,105862,,1.4793,,,,,TSE
0050 元大台灣50,2025/07/21,50.3888,50.3888,50.0437,50.1916,75793,,-0.3719,,,,,TSE
0050 元大台灣50,2025/07/22,50.1916,50.586,49.7478,49.8465,88841,,-0.6876,,,,,TSE
0050 元大台灣50,2025/07/23,49.8958,50.1423,49.8465,49.9944,63767,,0.2967,,,,,TSE
0050 元大台灣50,2025/07/24,50.2902,50.3888,50.093,50.2902,79660,,0.5917,,,,,TSE
0050 元大台灣50,2025/07/25,50.2902,50.3888,50.093,50.1916,38620,,-0.1961,,,,,TSE
0050 元大台灣50,2025/07/28,50.4874,50.6846,50.1916,50.3395,52313,,0.2947,,,,,TSE
0050 元大台灣50,2025/07/29,50.3395,50.3395,49.5506,49.7478,102624,,-1.1753,,,,,TSE
0050 元大台灣50,2025/07/30,50.093,50.3888,49.9451,50.2902,82807,,1.0902,,,,,TSE
0050 元大台灣50,2025/07/31,50.3888,50.8818,50.3888,50.8325,81566,,1.0784,,,,,TSE
0050 元大台灣50,2025/08/01,50.093,50.4874,49.9451,50.3888,98236,,-0.8729,,,,,TSE
0050 元大台灣50,2025/08/04,49.9451,50.093,49.6985,50.093,85556,,-0.5871,,,,,TSE
0050 元大台灣50,2025/08/05,50.5367,50.7339,50.3395,50.7339,46655,,1.2795,,,,,TSE
0050 元大台灣50,2025/08/06,50.3888,50.3888,50.1423,50.2902,48326,,-0.8746,,,,,TSE
0050 元大台灣50,2025/08/07,50.9311,51.8679,50.9311,51.72,125733,,2.8431,,,,,TSE
0050 元大台灣50,2025/08/08,51.8186,51.8679,51.5721,51.72,59604,,0.0,,,,,TSE
0050 元大台灣50,2025/08/11,51.6214,52.361,51.3256,52.1144,71601,,0.7626,,,,,TSE
0050 元大台灣50,2025/08/12,52.1144,52.2624,51.8186,52.1637,57520,,0.0946,,,,,TSE
0050 元大台灣50,2025/08/13,52.4103,52.6568,52.213,52.6075,75956,,0.8507,,,,,TSE
0050 元大台灣50,2025/08/14,52.4596,52.5582,52.213,52.4103,57039,,-0.3749,,,,,TSE
0050 元大台灣50,2025/08/15,52.4103,52.5582,52.0651,52.4103,52736,,0.0,,,,,TSE
0050 元大台灣50,2025/08/18,52.2131,52.6075,52.0651,52.5582,46297,,0.2822,,,,,TSE
0050 元大台灣50,2025/08/19,52.5582,52.5582,52.3117,52.4596,29426,,-0.1876,,,,,TSE
0050 元大台灣50,2025/08/20,51.8186,51.8679,50.7832,50.9804,223799,,-2.8196,,,,,TSE
0050 元大台灣50,2025/08/21,51.0298,51.3749,51.0298,51.2763,73509,,0.5803,,,,,TSE
0050 元大台灣50,2025/08/22,51.3256,51.3749,50.9311,51.0298,44549,,-0.4808,,,,,TSE
0050 元大台灣50,2025/08/25,51.72,52.2131,51.6214,51.9665,62750,,1.8358,,,,,TSE
0050 元大台灣50,2025/08/26,51.8186,52.1144,51.5721,52.0158,40864,,0.0949,,,,,TSE
0050 元大台灣50,2025/08/27,52.2624,52.4103,52.1637,52.2624,90134,,0.4739,,,,,TSE
0050 元大台灣50,2025/08/28,52.0651,52.1637,51.7693,51.7693,59176,,-0.9434,,,,,TSE
0050 元大台灣50,2025/08/29,52.0651,52.2131,51.7693,51.7693,36369,,0.0,,,,,TSE
0050 元大台灣50,2025/09/01,51.4242,51.72,51.0298,51.2763,76530,,-0.9524,,,,,TSE
0050 元大台灣50,2025/09/02,51.5721,51.7693,51.227,51.2763,33218,,0.0,,,,,TSE
0050 元大台灣50,2025/09/03,51.1777,51.4735,51.0297,51.227,39472,,-0.0962,,,,,TSE
0050 元大台灣50,2025/09/04,51.8186,51.9665,51.5228,51.5721,37461,,0.6737,,,,,TSE
0050 元大台灣50,2025/09/05,51.9665,52.1637,51.9172,52.1144,37395,,1.0516,,,,,TSE
0050 元大台灣50,2025/09/08,52.6568,52.8047,52.5089,52.6075,59981,,0.9461,,,,,TSE
0050 元大台灣50,2025/09/09,52.8047,53.1991,52.7554,53.1498,56315,,1.0309,,,,,TSE
0050 元大台灣50,2025/09/10,53.6429,54.2345,53.6429,54.1852,73272,,1.948,,,,,TSE
0050 元大台灣50,2025/09/11,54.7769,55.122,54.481,54.6783,84750,,0.9099,,,,,TSE
0050 元大台灣50,2025/09/12,54.9741,55.2206,54.9248,55.2206,57457,,0.9919,,,,,TSE
0050 元大台灣50,2025/09/15,55.2206,55.2699,55.0234,55.2206,52545,,0.0,,,,,TSE
0050 元大台灣50,2025/09/16,55.3685,56.0588,55.3685,55.9602,63314,,1.3393,,,,,TSE
